NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,LOT,BUILDING CLASS AT PRESENT,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE
DYKER HEIGHTS,02 TWO FAMILY DWELLINGS,1,20,B1,11228.0,2.0,0.0,2.0,2533.0,1872.0,1920.0,1,B1,1338000
DYKER HEIGHTS,02 TWO FAMILY DWELLINGS,1,23,B1,11228.0,2.0,0.0,2.0,2417.0,1872.0,1920.0,1,B1,1409000
DYKER HEIGHTS,02 TWO FAMILY DWELLINGS,1,36,B1,11228.0,2.0,0.0,2.0,2467.0,2112.0,1920.0,1,B1,0
DYKER HEIGHTS,02 TWO FAMILY DWELLINGS,1,53,B3,11228.0,2.0,0.0,2.0,2000.0,1485.0,1930.0,1,B3,1125000
DYKER HEIGHTS,02 TWO FAMILY DWELLINGS,1,49,B1,11228.0,2.0,0.0,2.0,2000.0,2020.0,1910.0,1,B1,0
DYKER HEIGHTS,02 TWO FAMILY DWELLINGS,1,53,B3,11228.0,2.0,0.0,2.0,4000.0,1975.0,1920.0,1,B3,0
DYKER HEIGHTS,02 TWO FAMILY DWELLINGS,1,165,B3,11228.0,2.0,0.0,2.0,1400.0,1280.0,1920.0,1,B3,1095000
DYKER HEIGHTS,02 TWO FAMILY DWELLINGS,1,42,B1,11228.0,2.0,0.0,2.0,2475.0,2720.0,1915.0,1,B1,1650000
DYKER HEIGHTS,02 TWO FAMILY DWELLINGS,1,32,B2,11228.0,2.0,0.0,2.0,2000.0,1568.0,1920.0,1,B2,1100000
DYKER HEIGHTS,02 TWO FAMILY DWELLINGS,1,60,B1,11228.0,2.0,0.0,2.0,2400.0,1748.0,1930.0,1,B1,0
DYKER HEIGHTS,02 TWO FAMILY DWELLINGS,1,27,B3,11228.0,2.0,0.0,2.0,1875.0,1560.0,1920.0,1,B3,1160000
DYKER HEIGHTS,02 TWO FAMILY DWELLINGS,1,6,B1,11228.0,2.0,0.0,2.0,4000.0,3139.0,1910.0,1,B1,1800000
DYKER HEIGHTS,02 TWO FAMILY DWELLINGS,1,6,B1,11228.0,2.0,0.0,2.0,1940.0,1480.0,1935.0,1,B1,0
DYKER HEIGHTS,02 TWO FAMILY DWELLINGS,1,17,B3,11228.0,2.0,0.0,2.0,3200.0,1504.0,1910.0,1,B3,0
DYKER HEIGHTS,02 TWO FAMILY DWELLINGS,1,56,B3,11228.0,2.0,0.0,2.0,3000.0,1794.0,1910.0,1,B3,1500000
DYKER HEIGHTS,02 TWO FAMILY DWELLINGS,1,53,B2,11228.0,2.0,0.0,2.0,3100.0,2024.0,1925.0,1,B2,0
DYKER HEIGHTS,02 TWO FAMILY DWELLINGS,1,54,B2,11228.0,2.0,0.0,2.0,3100.0,2024.0,1925.0,1,B2,1680000
DYKER HEIGHTS,02 TWO FAMILY DWELLINGS,1,55,B2,11228.0,2.0,0.0,2.0,3100.0,2024.0,1925.0,1,B2,0
DYKER HEIGHTS,02 TWO FAMILY DWELLINGS,1,57,B2,11228.0,2.0,0.0,2.0,3100.0,2024.0,1925.0,1,B2,1450000
DYKER HEIGHTS,02 TWO FAMILY DWELLINGS,1,9,B9,11228.0,2.0,0.0,2.0,7100.0,4680.0,1980.0,1,B9,0
DYKER HEIGHTS,02 TWO FAMILY DWELLINGS,1,22,B2,11228.0,2.0,0.0,2.0,3200.0,2024.0,1925.0,1,B2,0
DYKER HEIGHTS,02 TWO FAMILY DWELLINGS,1,24,B2,11228.0,2.0,0.0,2.0,3200.0,2024.0,1925.0,1,B2,0
DYKER HEIGHTS,02 TWO FAMILY DWELLINGS,1,27,B2,11228.0,2.0,0.0,2.0,3200.0,2024.0,1925.0,1,B2,1200000
DYKER HEIGHTS,02 TWO FAMILY DWELLINGS,1,58,B1,11228.0,2.0,0.0,2.0,2500.0,1767.0,1940.0,1,B1,1430000
DYKER HEIGHTS,02 TWO FAMILY DWELLINGS,1,59,B1,11228.0,2.0,0.0,2.0,2500.0,1767.0,1940.0,1,B1,0
DYKER HEIGHTS,02 TWO FAMILY DWELLINGS,1,61,B1,11228.0,2.0,0.0,2.0,3000.0,2117.0,1970.0,1,B1,1615000
DYKER HEIGHTS,02 TWO FAMILY DWELLINGS,1,19,B3,11228.0,2.0,0.0,2.0,6000.0,1754.0,1920.0,1,B3,0
DYKER HEIGHTS,02 TWO FAMILY DWELLINGS,1,47,B1,11228.0,2.0,0.0,2.0,1600.0,1384.0,1935.0,1,B1,872000
DYKER HEIGHTS,02 TWO FAMILY DWELLINGS,1,23,B1,11228.0,2.0,0.0,2.0,4000.0,2983.0,1975.0,1,B1,0
DYKER HEIGHTS,02 TWO FAMILY DWELLINGS,1,58,B3,11228.0,2.0,0.0,2.0,2000.0,1344.0,1920.0,1,B3,990000
DYKER HEIGHTS,02 TWO FAMILY DWELLINGS,1,16,B2,11228.0,2.0,0.0,2.0,4000.0,3228.0,1925.0,1,B2,1825000
DYKER HEIGHTS,02 TWO FAMILY DWELLINGS,1,48,B1,11228.0,2.0,0.0,2.0,1800.0,2052.0,1935.0,1,B1,0
DYKER HEIGHTS,03 THREE FAMILY DWELLINGS,1,62,C0,11219.0,3.0,0.0,3.0,1950.0,1990.0,1930.0,1,C0,1590000
DYKER HEIGHTS,03 THREE FAMILY DWELLINGS,1,1,C0,11219.0,3.0,0.0,3.0,2030.0,2622.0,1970.0,1,C0,539000
DYKER HEIGHTS,03 THREE FAMILY DWELLINGS,1,1,C0,11219.0,3.0,0.0,3.0,2030.0,2622.0,1970.0,1,C0,1590000
DYKER HEIGHTS,03 THREE FAMILY DWELLINGS,1,36,C0,11219.0,3.0,0.0,3.0,2000.0,3600.0,1920.0,1,C0,0
DYKER HEIGHTS,03 THREE FAMILY DWELLINGS,1,57,C0,11219.0,3.0,0.0,3.0,2500.0,2320.0,1925.0,1,C0,1858000
DYKER HEIGHTS,03 THREE FAMILY DWELLINGS,1,70,C0,11219.0,3.0,0.0,3.0,2608.0,3780.0,1925.0,1,C0,1575000
DYKER HEIGHTS,03 THREE FAMILY DWELLINGS,1,54,C0,11219.0,3.0,0.0,3.0,2050.0,2000.0,1940.0,1,C0,0
DYKER HEIGHTS,03 THREE FAMILY DWELLINGS,1,64,C0,11219.0,3.0,0.0,3.0,2886.0,2520.0,1925.0,1,C0,1600000
DYKER HEIGHTS,03 THREE FAMILY DWELLINGS,1,39,C0,11219.0,3.0,0.0,3.0,3750.0,4224.0,1999.0,1,C0,0
DYKER HEIGHTS,03 THREE FAMILY DWELLINGS,1,43,C0,11219.0,3.0,0.0,3.0,2350.0,2128.0,1925.0,1,C0,0
DYKER HEIGHTS,03 THREE FAMILY DWELLINGS,1,39,C0,11228.0,3.0,0.0,3.0,2575.0,4152.0,1925.0,1,C0,1815000
DYKER HEIGHTS,03 THREE FAMILY DWELLINGS,1,40,C0,11228.0,3.0,0.0,3.0,2075.0,4152.0,1925.0,1,C0,1915000
DYKER HEIGHTS,03 THREE FAMILY DWELLINGS,1,47,C0,11228.0,3.0,0.0,3.0,2000.0,3210.0,1899.0,1,C0,0
DYKER HEIGHTS,03 THREE FAMILY DWELLINGS,1,28,C0,11228.0,3.0,0.0,3.0,3000.0,3720.0,1925.0,1,C0,0
DYKER HEIGHTS,03 THREE FAMILY DWELLINGS,1,41,C0,11228.0,3.0,0.0,3.0,2800.0,2680.0,1925.0,1,C0,1850000
DYKER HEIGHTS,03 THREE FAMILY DWELLINGS,1,58,C0,11228.0,3.0,0.0,3.0,2367.0,3025.0,1965.0,1,C0,0
DYKER HEIGHTS,03 THREE FAMILY DWELLINGS,1,26,C0,11219.0,3.0,0.0,3.0,2308.0,2118.0,1920.0,1,C0,0
DYKER HEIGHTS,03 THREE FAMILY DWELLINGS,1,34,C0,11219.0,3.0,0.0,3.0,2350.0,2584.0,1930.0,1,C0,1700000
DYKER HEIGHTS,03 THREE FAMILY DWELLINGS,1,65,C0,11228.0,3.0,0.0,3.0,3600.0,3375.0,1925.0,1,C0,1600000
DYKER HEIGHTS,03 THREE FAMILY DWELLINGS,1,51,C0,11228.0,3.0,0.0,3.0,2500.0,3600.0,1920.0,1,C0,0
DYKER HEIGHTS,03 THREE FAMILY DWELLINGS,1,51,C0,11228.0,3.0,0.0,3.0,2500.0,3600.0,1920.0,1,C0,0
DYKER HEIGHTS,03 THREE FAMILY DWELLINGS,1,11,C0,11228.0,3.0,0.0,3.0,2500.0,2080.0,1930.0,1,C0,0
DYKER HEIGHTS,03 THREE FAMILY DWELLINGS,1,16,C0,11228.0,3.0,0.0,3.0,2333.0,3660.0,1930.0,1,C0,1810000
DYKER HEIGHTS,03 THREE FAMILY DWELLINGS,1,24,C0,11228.0,3.0,0.0,3.0,2550.0,3480.0,1930.0,1,C0,1680000
DYKER HEIGHTS,03 THREE FAMILY DWELLINGS,1,32,C0,11228.0,3.0,0.0,3.0,2550.0,3480.0,1930.0,1,C0,0
DYKER HEIGHTS,03 THREE FAMILY DWELLINGS,1,49,C0,11228.0,3.0,0.0,3.0,2500.0,2280.0,1930.0,1,C0,0
DYKER HEIGHTS,03 THREE FAMILY DWELLINGS,1,52,C0,11228.0,3.0,0.0,3.0,2500.0,2280.0,1930.0,1,C0,1540000
DYKER HEIGHTS,03 THREE FAMILY DWELLINGS,1,54,C0,11228.0,3.0,0.0,3.0,2500.0,2280.0,1930.0,1,C0,1600000
DYKER HEIGHTS,03 THREE FAMILY DWELLINGS,1,55,C0,11228.0,3.0,0.0,3.0,2500.0,2280.0,1930.0,1,C0,675000
DYKER HEIGHTS,03 THREE FAMILY DWELLINGS,1,60,C0,11228.0,3.0,0.0,3.0,2500.0,2280.0,1930.0,1,C0,1680000
DYKER HEIGHTS,03 THREE FAMILY DWELLINGS,1,29,C0,11228.0,3.0,0.0,3.0,2300.0,2128.0,1930.0,1,C0,1500000
DYKER HEIGHTS,03 THREE FAMILY DWELLINGS,1,57,C0,11228.0,3.0,0.0,3.0,4000.0,2596.0,1920.0,1,C0,1650000
DYKER HEIGHTS,03 THREE FAMILY DWELLINGS,1,12,C0,11228.0,3.0,0.0,3.0,4000.0,2370.0,1920.0,1,C0,1900000
DYKER HEIGHTS,03 THREE FAMILY DWELLINGS,1,18,C0,11228.0,3.0,0.0,3.0,4000.0,2742.0,1920.0,1,C0,1480000
DYKER HEIGHTS,03 THREE FAMILY DWELLINGS,1,68,C0,11228.0,3.0,0.0,3.0,4000.0,2896.0,1920.0,1,C0,0
DYKER HEIGHTS,03 THREE FAMILY DWELLINGS,1,43,C0,11228.0,3.0,0.0,3.0,5000.0,4192.0,1925.0,1,C0,1739000
DYKER HEIGHTS,03 THREE FAMILY DWELLINGS,1,27,C0,11228.0,3.0,0.0,3.0,4000.0,3432.0,1970.0,1,C0,0
DYKER HEIGHTS,03 THREE FAMILY DWELLINGS,1,43,C0,11228.0,3.0,0.0,3.0,4000.0,2747.0,1920.0,1,C0,0
DYKER HEIGHTS,03 THREE FAMILY DWELLINGS,1,43,C0,11228.0,3.0,0.0,3.0,4000.0,2747.0,1920.0,1,C0,0
DYKER HEIGHTS,03 THREE FAMILY DWELLINGS,1,43,C0,11228.0,3.0,0.0,3.0,4000.0,2747.0,1920.0,1,C0,1800000
DYKER HEIGHTS,03 THREE FAMILY DWELLINGS,1,25,C0,11228.0,3.0,0.0,3.0,3092.0,2040.0,1925.0,1,C0,1610000
DYKER HEIGHTS,03 THREE FAMILY DWELLINGS,1,66,C0,11228.0,3.0,0.0,3.0,2700.0,2992.0,1920.0,1,C0,0
DYKER HEIGHTS,03 THREE FAMILY DWELLINGS,1,26,C0,11228.0,3.0,0.0,3.0,2267.0,2248.0,1915.0,1,C0,1445000
DYKER HEIGHTS,03 THREE FAMILY DWELLINGS,1,35,C0,11228.0,3.0,0.0,3.0,2267.0,2248.0,1915.0,1,C0,0
DYKER HEIGHTS,03 THREE FAMILY DWELLINGS,1,57,C0,11228.0,3.0,0.0,3.0,2475.0,1840.0,1935.0,1,C0,0
DYKER HEIGHTS,03 THREE FAMILY DWELLINGS,1,27,C0,11228.0,3.0,0.0,3.0,6000.0,2633.0,1920.0,1,C0,0
DYKER HEIGHTS,03 THREE FAMILY DWELLINGS,1,71,C0,11228.0,3.0,0.0,3.0,2000.0,3012.0,1925.0,1,C0,0
DYKER HEIGHTS,03 THREE FAMILY DWELLINGS,1,43,C0,11228.0,3.0,0.0,3.0,3100.0,2976.0,1980.0,1,C0,0
DYKER HEIGHTS,03 THREE FAMILY DWELLINGS,1,12,C0,11228.0,3.0,0.0,3.0,4000.0,3264.0,1925.0,1,C0,1411200
DYKER HEIGHTS,04 TAX CLASS 1 CONDOS,1A,1002,R3,11228.0,1.0,,1.0,,,,1,R3,778000
DYKER HEIGHTS,06 TAX CLASS 1 - OTHER,1,68,G0,11219.0,1.0,0.0,1.0,2000.0,0.0,,1,G0,1942000
DYKER HEIGHTS,06 TAX CLASS 1 - OTHER,1,70,G0,11219.0,1.0,0.0,1.0,2000.0,0.0,1950.0,1,G0,1942000
DYKER HEIGHTS,07 RENTALS - WALKUP APARTMENTS,2A,47,C3,11219.0,4.0,0.0,4.0,2000.0,3000.0,1920.0,2,C3,1900000
DYKER HEIGHTS,07 RENTALS - WALKUP APARTMENTS,2A,69,C3,11219.0,4.0,0.0,4.0,2000.0,2400.0,1920.0,2,C3,1942000
DYKER HEIGHTS,07 RENTALS - WALKUP APARTMENTS,2A,7,C2,11219.0,6.0,0.0,6.0,1600.0,4200.0,1920.0,2,C2,1000000
DYKER HEIGHTS,07 RENTALS - WALKUP APARTMENTS,2A,12,C2,11219.0,6.0,0.0,6.0,2000.0,4200.0,1931.0,2,C2,0
DYKER HEIGHTS,07 RENTALS - WALKUP APARTMENTS,2A,45,C2,11219.0,6.0,0.0,6.0,2000.0,4500.0,1920.0,2,C2,900000
DYKER HEIGHTS,07 RENTALS - WALKUP APARTMENTS,2A,66,C3,11219.0,4.0,0.0,4.0,3795.0,3198.0,1920.0,2,C3,1725000
DYKER HEIGHTS,07 RENTALS - WALKUP APARTMENTS,2A,76,C3,11219.0,4.0,0.0,4.0,4058.0,2640.0,1920.0,2,C3,0
DYKER HEIGHTS,07 RENTALS - WALKUP APARTMENTS,2A,36,C2,11219.0,5.0,0.0,5.0,1963.0,4020.0,1920.0,2,C2,1330000
DYKER HEIGHTS,07 RENTALS - WALKUP APARTMENTS,2A,21,C2,11219.0,6.0,0.0,6.0,2500.0,4800.0,1931.0,2,C2,0
DYKER HEIGHTS,07 RENTALS - WALKUP APARTMENTS,2A,1,C2,11228.0,6.0,0.0,6.0,2000.0,4800.0,1924.0,2,C2,1420000
DYKER HEIGHTS,07 RENTALS - WALKUP APARTMENTS,2A,39,C2,11228.0,5.0,0.0,5.0,4000.0,4140.0,1931.0,2,C2,0
DYKER HEIGHTS,07 RENTALS - WALKUP APARTMENTS,2A,39,C3,11228.0,4.0,0.0,4.0,2575.0,3450.0,1924.0,2,C3,1990000
DYKER HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS,2,1002,R4,11219.0,1.0,,1.0,,,2006.0,2,R4,615000
DYKER HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS,2,1010,R4,11219.0,1.0,,1.0,,,2006.0,2,R4,0
DYKER HEIGHTS,14 RENTALS - 4-10 UNIT,2A,1,S5,11219.0,5.0,1.0,6.0,2000.0,4485.0,1931.0,2,S5,0
DYKER HEIGHTS,14 RENTALS - 4-10 UNIT,2A,1,S9,11228.0,2.0,2.0,4.0,1800.0,4614.0,1931.0,2,S9,1524000
DYKER HEIGHTS,14 RENTALS - 4-10 UNIT,2A,40,S4,11228.0,4.0,1.0,5.0,2400.0,6480.0,1930.0,2,S4,2300000
DYKER HEIGHTS,14 RENTALS - 4-10 UNIT,2A,4,S9,11228.0,3.0,2.0,5.0,3600.0,4500.0,1992.0,2,S9,0
DYKER HEIGHTS,22 STORE BUILDINGS,4,7,K4,11219.0,2.0,1.0,3.0,3883.0,3205.0,1931.0,4,K4,0
DYKER HEIGHTS,22 STORE BUILDINGS,4,6,K4,11228.0,2.0,1.0,3.0,2000.0,2800.0,1931.0,4,K4,750000
DYKER HEIGHTS,22 STORE BUILDINGS,4,2,K4,11228.0,1.0,1.0,2.0,2000.0,4684.0,1931.0,4,K4,0
DYKER HEIGHTS,22 STORE BUILDINGS,4,45,K4,11228.0,1.0,1.0,2.0,2000.0,2700.0,1931.0,4,K4,1500000
DYKER HEIGHTS,33 EDUCATIONAL FACILITIES,4,69,W2,11228.0,0.0,1.0,1.0,6000.0,4940.0,1935.0,4,W2,4077778
DYKER HEIGHTS,37 RELIGIOUS FACILITIES,4,66,M1,11228.0,0.0,1.0,1.0,6000.0,2800.0,1930.0,4,M1,4077778
DYKER HEIGHTS,44 CONDO PARKING,4,1005,RP,11219.0,,1.0,1.0,,,,4,RP,510000
EAST NEW YORK,01 ONE FAMILY DWELLINGS,1,4,A1,11207.0,1.0,0.0,1.0,2500.0,1016.0,1910.0,1,A1,332000
EAST NEW YORK,01 ONE FAMILY DWELLINGS,1,18,A1,11207.0,1.0,0.0,1.0,2500.0,720.0,1910.0,1,A1,0
EAST NEW YORK,01 ONE FAMILY DWELLINGS,1,18,A1,11207.0,1.0,0.0,1.0,2500.0,720.0,1910.0,1,A1,700000
EAST NEW YORK,01 ONE FAMILY DWELLINGS,1,5,A1,11207.0,1.0,0.0,1.0,2500.0,1854.0,1910.0,1,A1,0
EAST NEW YORK,01 ONE FAMILY DWELLINGS,1,35,S1,11207.0,1.0,1.0,2.0,1200.0,1350.0,1930.0,1,S1,0
EAST NEW YORK,01 ONE FAMILY DWELLINGS,1,134,A5,11207.0,1.0,0.0,1.0,1802.0,1260.0,1999.0,1,A5,0
EAST NEW YORK,01 ONE FAMILY DWELLINGS,1,130,A5,11207.0,1.0,0.0,1.0,1800.0,1134.0,1992.0,1,A5,339690
EAST NEW YORK,01 ONE FAMILY DWELLINGS,1,107,A5,11207.0,1.0,0.0,1.0,1800.0,1134.0,1990.0,1,A5,0
EAST NEW YORK,01 ONE FAMILY DWELLINGS,1,112,A5,11207.0,1.0,0.0,1.0,1800.0,1134.0,1990.0,1,A5,0
EAST NEW YORK,01 ONE FAMILY DWELLINGS,1,148,A5,11207.0,1.0,0.0,1.0,1800.0,1134.0,1990.0,1,A5,0
EAST NEW YORK,01 ONE FAMILY DWELLINGS,1,117,A5,11207.0,1.0,0.0,1.0,1800.0,1134.0,1990.0,1,A5,0
EAST NEW YORK,01 ONE FAMILY DWELLINGS,1,121,A5,11207.0,1.0,0.0,1.0,1800.0,1134.0,1990.0,1,A5,585000
EAST NEW YORK,01 ONE FAMILY DWELLINGS,1,113,A4,11207.0,1.0,0.0,1.0,1800.0,2000.0,1997.0,1,A4,0
EAST NEW YORK,01 ONE FAMILY DWELLINGS,1,38,A1,11207.0,1.0,0.0,1.0,2000.0,1440.0,1910.0,1,A1,0
EAST NEW YORK,01 ONE FAMILY DWELLINGS,1,104,A5,11207.0,1.0,0.0,1.0,1800.0,1332.0,1997.0,1,A5,580000
EAST NEW YORK,01 ONE FAMILY DWELLINGS,1,106,A4,11207.0,1.0,0.0,1.0,1800.0,1332.0,1997.0,1,A4,0
EAST NEW YORK,01 ONE FAMILY DWELLINGS,1,119,A4,11207.0,1.0,0.0,1.0,1800.0,1332.0,1997.0,1,A4,0
EAST NEW YORK,01 ONE FAMILY DWELLINGS,1,139,A4,11207.0,1.0,0.0,1.0,1800.0,1332.0,1997.0,1,A4,550000
EAST NEW YORK,01 ONE FAMILY DWELLINGS,1,127,A4,11207.0,1.0,0.0,1.0,2402.0,1296.0,1998.0,1,A4,0
EAST NEW YORK,01 ONE FAMILY DWELLINGS,1,124,A4,11207.0,1.0,0.0,1.0,1759.0,1296.0,1999.0,1,A4,0
EAST NEW YORK,01 ONE FAMILY DWELLINGS,1,141,A4,11207.0,1.0,0.0,1.0,1800.0,1332.0,1999.0,1,A4,0
EAST NEW YORK,01 ONE FAMILY DWELLINGS,1,152,A5,11207.0,1.0,0.0,1.0,2200.0,1296.0,2000.0,1,A5,0
EAST NEW YORK,01 ONE FAMILY DWELLINGS,1,112,A5,11207.0,1.0,0.0,1.0,1800.0,1296.0,2000.0,1,A5,680191
EAST NEW YORK,01 ONE FAMILY DWELLINGS,1,142,A5,11207.0,1.0,0.0,1.0,1800.0,1332.0,2001.0,1,A5,0
EAST NEW YORK,01 ONE FAMILY DWELLINGS,1,62,S1,11207.0,1.0,1.0,2.0,1913.0,2720.0,1930.0,1,S1,10
EAST NEW YORK,01 ONE FAMILY DWELLINGS,1,36,S1,11207.0,1.0,1.0,2.0,2007.0,2752.0,1930.0,1,S1,680000
EAST NEW YORK,01 ONE FAMILY DWELLINGS,1,112,A5,11207.0,1.0,0.0,1.0,1530.0,1332.0,2001.0,1,A5,585000
EAST NEW YORK,01 ONE FAMILY DWELLINGS,1,113,A5,11207.0,1.0,0.0,1.0,1800.0,1332.0,2001.0,1,A5,10
